latitude,longitude
16.6559986,107.3140394
21.509921,105.2774346
14.3585212,108.0053597
20.0893471,106.0852101
15.1269533,108.8938411
10.7929297,106.6619335
18.8226993,105.6230307
10.7396091,106.6497428
15.1978938,108.655154
21.992459,102.5580007
10.7313621,106.7388859
19.5350477,104.7352565
20.6685482,105.4743551
10.8885651,107.1906412
10.7937794,106.9454046
11.6255074,108.2887669
21.3408029,105.0304565
22.2789403,104.5045334
21.8017059,105.0442271
9.7133175,105.3258848
20.9352824,106.1982777
21.0704156,106.5736679
21.466526,105.7049654
10.1307657,106.6313589
21.0040137,107.2559031
12.2770344,109.0889682
18.4630397,105.9068129
20.9036876,106.0737175
21.1753284,106.1831855
9.2087107,105.0870073
10.5210733,105.4929719
20.8447195,106.3337766
20.0367044,105.0804612
16.4521637,107.5466528
21.975319,105.1191466
20.8671119,106.7003335
10.7587035,106.6367099
16.8468656,107.244164
20.7045569,106.5261381
11.0277815,106.5720029
20.8353042,106.100215
17.3544416,106.6740305
14.1385869,109.0850799
15.9959945,107.9907968
13.1240607,108.3623171
21.1306626,105.5741848
22.8307708,105.0170968
22.466048,105.1874748
16.0525045,108.213424
20.5157869,105.7210835
21.0585067,105.834197
18.4072706,105.7272854
10.8593873,106.5016058
20.0326836,106.1273429
22.1487851,102.9839717
21.4595093,105.8159964
20.9668948,106.5741178
21.3591934,105.8326681
10.2401787,105.3019045
11.31412,106.3083384
10.9639296,106.7793653
13.8591137,109.1944838
14.0705506,108.9697959
18.4834535,105.7683494
21.7533434,105.0227524
9.1905064,105.2474315
11.2024367,106.2321107
17.6994069,106.4866725
21.323627,105.8371433
21.4711382,105.9590953
10.1287101,106.2483019
21.9030871,106.2520629
22.069702,105.3656967
21.5844337,104.8761749
13.8001066,108.5119843
12.9193449,107.9737776
21.5890103,103.9579998
9.9808046,106.1382496
21.4508369,106.1542033
10.1150127,103.982951
21.8247367,105.1805493
10.5766139,105.2089083
20.5211889,106.130831
21.5406951,105.9155309
17.3360756,106.6736546
21.4249674,106.7028907
11.2410097,106.7391962
20.1082912,106.2637311
21.3347954,103.9135435
14.6420235,107.8471578
19.7031749,105.7911143
21.529076,105.8578634
21.4858412,106.3185449
20.9543211,105.946092
21.3836078,105.8617906
21.9038286,105.4801846
20.6400598,106.2050088
22.3821924,104.8347321
18.688609,105.531834
11.4919422,107.4613067
10.3723871,106.5439108
21.5369889,105.8651857
20.3970683,106.5452179
21.2157329,105.6574582
21.4488487,106.0924651
21.7444378,105.1443154
21.4011897,105.9139457
20.810002,105.7506882
21.104112,105.7798675
18.687858,105.6906077
10.8540405,106.7471071
11.1488917,106.4467168
9.6213844,106.1202136
21.9961224,105.0467661
21.425227,105.9038627
20.6574121,105.7381178
15.1225256,108.8234974
21.4158279,105.8781221
21.4010284,105.5724642
20.9620633,106.3366646
10.8798358,106.6093235
15.1033934,108.1677956
21.1301537,105.9686118
21.04533,105.8061122
21.8748545,106.7485231
10.3010227,105.8776233
18.1815863,106.2733517
21.2720803,106.1111632
10.2111021,103.9988767
20.1218219,105.9755126
20.8380851,105.3439589
21.4964555,106.6433792
10.7979926,106.6226886
10.1463238,106.3822541
19.7869586,105.6147394
17.2344369,106.7689575
21.385712,106.1201378
21.4826022,104.7804898
21.3254692,106.8084946
21.216388,106.1970019
22.3255791,105.836041
21.064686,107.3596349
10.9607946,106.6439639
22.2881161,106.5438598
21.0924432,105.1490897
18.3836478,105.7731861
12.9730558,109.1522923
21.3366885,105.2980462
21.4990834,106.1460581
10.5617684,107.0278437
19.9373116,105.4557942
19.7714235,105.5608424
10.410475,106.1051711
21.1426385,105.0723483
21.8184823,107.0269817
21.1999464,104.7663001
12.7894044,108.0575591
16.0399746,108.2138575
10.5557148,106.4205104
21.4410373,106.5145161
18.4786412,105.5664817
21.7610878,105.270858
10.3336507,105.593057
21.1309981,105.5026853
11.862619,109.179946
10.2912962,106.7126987
20.2298217,106.4819313
9.9263199,106.3301766
11.4912391,106.6161869
10.7250848,106.944842
21.5806351,105.833336
10.8728737,107.9290135
16.8307082,107.2631032
10.2069873,106.1984047
14.4391661,107.9458089
10.0604708,105.7570671
11.1294856,106.1290052
10.8722605,106.6780592
21.1920806,106.0875266
21.9837834,102.575629
10.9436172,107.194663
21.8139599,105.5920029
21.4259779,106.4877024
19.7130069,105.7553136
20.1451656,106.1244342
13.9006385,109.2044878
21.3738357,106.1239139
21.3319634,105.2839701
10.8348971,107.3702109
10.3626236,106.7173237
21.575996,105.4566385
11.1851985,107.3801552
10.317923,106.1042505
21.3939518,106.5611628
16.5710739,107.6039123
18.8306924,105.4935336
10.6217864,106.6143805
19.8580882,105.8422042
18.2410849,106.1872259
21.0427238,103.7680519
21.3077734,106.1362217
10.8295795,107.0984376
21.9729762,106.5440979
10.8060577,106.9211648
15.3478709,108.848761
12.5094239,109.099887
10.787697,107.2909932
13.9354287,109.1602951
21.4734102,106.4016142
21.3945479,105.5524217
21.8855137,105.2427538
10.3267596,106.3141648
21.3028284,105.3221479
18.4468881,105.4872693
22.2017284,105.3238624
11.5356523,106.901138
20.1698493,106.2108488
15.0458907,108.8315001
10.8925716,107.3023326
19.7362991,105.6533807
20.1542004,105.9845748
20.6751671,105.7167896
21.4791459,105.680643
18.4953459,105.8834266
19.8879906,105.6361981
19.4340519,105.7882668
19.6586781,105.4662006
21.474403,106.0435997
20.3181186,105.835349
19.8261231,105.854235
20.5883253,105.3068214
21.387357,106.5950833
18.6502013,105.6408116
13.6895973,107.8173137
21.8736984,106.66308
20.9660181,105.8785942
20.9205422,105.6896836
10.9232942,106.6954214
21.5537153,105.8613516
21.1172409,106.2913368
17.589601,106.3644952
17.7012989,106.4877445
10.4901308,106.2147682
13.0723192,109.2015928
20.2817089,105.4502646
18.4798736,105.6002681
10.5500005,106.475525
16.4877236,107.7006652
21.3397904,104.1549866
20.6711152,104.9784658
21.8184793,104.1408232
21.0594879,105.7290302
10.4944788,105.9204179
21.0229575,104.9906382
22.256586,104.4427568
20.8448595,106.6756074
20.9638565,106.127812
14.3211111,109.0947038
10.7499398,106.6815367
22.476023,104.51085
15.5384696,108.1319985
21.3110353,105.3071908
21.5314907,103.3702304
9.9496076,106.5254133
13.4358324,108.4726109
21.3149084,106.2326105
21.2369038,105.1950679
21.3551678,106.5372696
10.3735913,106.7608728
21.0652511,105.4846126
12.8751318,108.3641218
20.9505964,105.7416661
10.3980799,107.1414391
22.1786482,104.7271319
11.5935985,108.9516574
21.1622529,105.7000007
18.7710833,105.2600115
21.4128639,105.8425413
21.0853115,105.7380557
11.5898976,108.9711638
10.751127,105.5387863
10.3323699,106.460481
15.8946802,108.2739864
21.289688,106.3455842
21.7387958,105.5488755
10.8925952,106.8117028
21.9666897,104.5101369
10.3592002,106.1770181
10.9403365,106.3392503
16.775022,107.1249318
10.7017418,106.7321767
10.6382136,105.0930314
22.6149988,104.3976796
21.2492678,106.3037297
13.9383597,109.2372913
21.3836007,106.4628461
20.1169244,105.676305
21.2206986,106.0606518
21.0049475,105.5662356
12.767594,108.4079348
11.027101,107.0987968
21.3850627,106.5155907
18.7354611,105.5998537
10.2804077,106.0446458
22.1111123,105.4351942
10.0233111,106.5751743
14.0770494,108.8021641
21.5761414,105.8886847
11.2192871,106.2853539
21.0887645,105.520876
10.2863259,103.9283359
20.9809596,103.8159266
17.2915341,106.6475058
21.9456566,105.2010374
17.6032958,106.5144139
21.6560571,105.8496504
9.6180306,106.2002208
21.687012,105.4759042
20.3823151,105.7173232
20.5510777,106.5542521
22.7494946,106.1407373
16.3745118,107.5926518
21.3563884,105.2867686
11.0067443,107.3054033
18.7580886,105.6569794
18.1783742,106.1572301
21.220898,105.6222996
22.0883086,105.1907082
20.2300226,106.4650465
21.3459197,104.1081847
20.867506,106.7040236
10.7991279,106.6388985
10.4257319,104.556178
10.6318503,106.5255713
11.1240387,106.1828131
21.2253648,103.3902653
10.7207443,106.6269768
20.8458797,104.7101752
13.9671239,107.7427322
21.3294618,105.3172575
21.3250451,107.1063231
16.2407783,107.2424539
12.6818086,108.4340206
21.4209916,105.5371666
22.6343991,104.9394441
13.4575159,109.2082427
21.4414825,105.0415814
21.8083285,105.5445294
20.6660833,106.413207
18.8584701,105.3685145
10.4607312,106.4536723
21.723844,105.1090403
18.7098815,105.7023986
10.715797,106.7413863
20.1027979,105.9924096
9.9984962,105.4423472
9.7617168,105.6047863
21.9609977,103.3585905
13.7770362,109.1497332
13.026923,109.2851196
18.191044,105.6611677
20.5017889,105.9609675
15.8158513,108.2631303
21.4976852,105.4972086
15.5402598,108.4511599
21.9441657,105.1200769
11.3887859,107.4210173
21.2143952,105.1420157
21.5303011,105.8077195
11.6154059,106.647189
14.4953554,109.0853104
20.5186184,106.3194502
10.9806807,106.8379767
10.918401,106.3225374
21.1439809,105.6429085
19.9551207,105.8217016
20.9709772,105.6432331
19.6140676,104.9232906
20.7859689,105.70415
11.8218575,106.9511536
17.2434414,106.7497851
18.8475247,105.5942687
13.8516424,109.0232033
16.3693567,107.7226883
19.275737,105.797107
22.4410697,104.9843672
21.84614,106.7941381
22.2573146,104.7708955
20.4585712,106.3339645
20.9357617,106.2544012
20.9016923,105.7145955
20.2079416,106.076065
16.5038203,106.669347
20.911936,105.6504026
21.7062616,105.1922894
15.1192164,108.363298
21.3541292,105.1723243
14.4093777,108.7882411
11.4483522,106.0613625
20.837907,105.7036312
19.9210443,105.9298302
19.910859,105.6316204
11.4838807,106.6098382
13.0154411,108.3583233
20.2868664,105.9476948
11.0529061,108.0858752
10.6574303,106.9650766
10.7545093,106.588143
14.0657965,109.0513451
10.2407533,106.4429256
21.4940921,105.938205
10.9508146,106.8836804
10.9353165,106.6134068
21.6146624,105.154845
21.6049468,104.6928352
18.767591,105.578038
16.4735923,107.6477925
13.9301401,109.1730228
10.3823504,106.1392123
10.2402023,106.1614244
18.5082243,105.5212489
21.6423655,105.122906
12.9597641,109.2050189
20.8520067,106.3390219
22.4110158,104.2032416
21.6234739,105.1667118
20.8054713,105.7496301
21.3929256,105.4903219
20.8642719,106.7136467
20.9619681,105.5964044
20.5389531,106.3210441
16.7747454,107.1936674
10.4056718,107.186105
21.3963862,106.6511845
11.6730827,106.228584
20.7077629,106.0236834
18.5389977,105.7044303
9.7567704,105.5339698
20.8538567,106.0893662
20.8863849,106.5424812
21.7657323,105.0587313
22.189064,104.7094622
20.2687776,105.9457326
21.0031409,107.2796997
21.6360678,103.6523741
12.5210047,109.1132071
21.4461054,106.6217324
10.3567693,106.5118815
21.142325,105.7843873
10.5973135,106.5865244
14.366099,107.9904239
21.5334149,104.0278941
13.9396489,109.0335113
21.0841259,103.7076692
10.4407202,107.1346432
12.2824524,109.1910459
11.9626947,106.7854424
10.2577689,105.9346417
21.5165107,105.9450971
10.7020969,105.9450018
21.3123562,106.1732255
11.0007754,107.5499672
10.1540298,105.4951425
21.8105051,106.2816977
19.7023367,105.6702188
11.5062924,108.9694512
10.9330997,106.860133
11.2430933,106.637337
21.059808,105.7610814
20.3319527,106.3752478
10.8445507,107.1190569
21.2682671,106.0766046
19.7914453,105.8708013
13.4698813,108.3974936
21.3345112,105.2345154
20.5943649,105.9230617
21.3661076,105.376077
10.5106567,105.9364951
19.8049033,105.8390532
11.057299,107.0200431
11.0421662,107.0820183
21.581462,106.1914375
20.4341042,105.987281
21.7445549,105.7940979
20.6200973,106.5857412
15.9265732,108.1564026
14.3534294,108.9664055
20.3242382,105.2760935
18.1809562,105.6514098
22.102685,103.8478307
19.1361839,105.551429
21.0875773,105.3970188
11.0833145,106.2936891
20.9384046,105.9620672
20.6603335,105.938798
21.2116185,105.0114109
19.0962119,105.2193435
22.2653969,105.1526168
21.1030898,105.3662065
19.959046,105.6723531
21.4314183,105.8665967
10.7974342,106.8123967
21.6219834,104.0142129
22.6707439,105.0182958
14.1228932,108.2260394
10.2969754,106.5686275
15.6659997,108.4267545
11.2305133,108.7287396
13.9385214,109.0083687
20.6580081,106.5108841
14.3383089,108.0348462
21.2716073,106.5788982
21.3089029,106.5217558
10.3531409,106.2843695
10.6060317,106.579269
10.8532219,106.8167668
10.6352678,106.6080341
10.8987618,106.7923149
21.1371112,105.8567637
10.3485445,105.9903364
21.5142957,105.1228731
11.2910163,107.1417497
20.7435953,105.4573104
21.5617142,105.7610263
21.3260514,106.4780974
10.4288257,105.9381972
10.6399625,106.6432821
21.817504,106.210457
10.9705396,108.0463944
11.3774361,106.0127771
21.0357741,105.8559268
11.9321922,107.045614
21.3600314,106.5725568
10.5772265,107.2131018
21.4105516,106.7795563
21.4445118,105.9843501
10.8062303,106.5693968
10.0876112,103.9989193
20.742332,106.2271586
10.3658405,107.0934563
13.0430798,109.3056426
21.2070987,105.2018327
9.9249157,106.3317531
22.1597812,105.2931705
10.3523005,106.5819781
20.1928332,106.3661219
9.8025439,105.5316813
20.5478755,106.293049
20.9029953,106.8199208
21.0847453,106.0759056
10.3762589,106.4628907
10.7583668,106.714682
21.7532666,104.7312505
22.8433859,104.8733234
14.3616008,108.5332958
10.708058,106.9279193
18.5009117,105.7555928
11.6793284,109.0315068
20.9481065,106.0805458
10.8758986,106.6648501
13.7305114,109.1278839
15.8485994,108.0695653
21.323654,105.9340771
18.7073248,105.4989141
15.2694658,107.8372328
21.4862875,104.9535033
21.2244916,105.6774128
20.5918969,106.3528772
10.9368754,107.1569056
17.800681,106.3566751
10.9317876,106.1319718
20.3618315,106.5508336
20.9999087,105.7973645
20.3222376,106.3456471
14.6724843,107.8284019
20.9948657,105.7781567
21.8919959,105.7438964
22.1509716,104.5613919
20.5675842,105.1726901
21.6567069,105.8300885
21.2109609,104.0695255
10.7438235,106.834955
20.1884551,106.0304236
12.3672715,109.1968848
18.5665245,105.840342
10.3079407,105.9888799
10.0715215,106.539135
12.0172479,109.1129467
11.9279382,107.0636994
21.6997847,104.9152861
20.4139817,105.5101432
9.2769153,105.701374
11.117163,106.1907079
21.3936782,105.9641185
10.0116316,106.4148073
21.3667233,105.3308818
20.6971627,105.9176539
20.6814678,104.9421993
19.0095506,105.3241575
9.345922,105.6910577
10.3887366,106.3788863
19.7988165,105.5006911
21.0657657,105.836126
21.2438124,105.2619329
22.1234603,105.3304887
21.2713455,106.1623988
10.6149566,106.4190155
20.8486214,106.6731405
21.0490921,105.7998959
10.2701505,105.9183231
20.9355788,105.5800389
10.4276879,106.4988766
21.226247,105.731705
20.3499082,105.2262643
16.1023344,108.1207185
18.2126346,105.9253154
20.1252457,106.248398
11.3249004,106.0801488
21.6493424,105.201555
11.920262,107.200014
19.6669365,105.7960342
21.812737,105.1999598
21.328405,106.1682983
10.0490085,106.5785552
16.0580573,108.2090681
20.9975669,105.8276416
9.5410004,106.0275429
21.7509451,105.6758219
20.8166003,104.6285158
22.2442173,104.7614025
21.2773145,104.8906574
10.7454217,106.6920444
19.0480551,105.0422695
12.6866422,108.0638421
21.6311161,105.8516179
20.8771201,104.8327768
10.0116016,105.0768072
21.4115343,106.5835042
18.9489159,105.1819576
20.8892608,105.8866967
9.6344855,105.7876142
21.2953004,105.6303494
11.2371507,108.3462802
10.2248147,106.2328192
10.1557764,106.5062407
21.3520951,105.8384196
15.1120631,108.7527971
21.3484704,106.2962584
21.7991136,105.2021224
20.6266756,106.5117612
22.6996058,102.4581184
21.4982673,104.9366064
13.340593,108.5418809
9.253388,105.5091956
22.3384085,104.1518337
21.8145922,104.7509117
19.1733398,105.2891573
11.9281257,109.1652314
10.6790759,106.7524566
18.2262227,106.0813021
21.0701743,105.7985012
16.2840107,107.3859555
14.5598605,107.9813147
11.6324772,106.6154735
22.166617,105.2443832
10.4148463,107.2267033
21.1084659,105.3531347
21.30104,105.7576883
16.045097,108.0724035
11.1400744,106.6339174
20.2988601,106.5659492
20.6282922,106.4924821
19.978582,105.9994736
21.5929508,105.4407048
22.420369,104.1907766
10.9827316,108.0464038
20.9577,105.7250994
20.3254094,106.3818673
22.5166131,105.9288769
9.1188282,105.0368641
10.9960314,106.7130381
14.1181359,109.1372804
22.3319865,104.1299535
10.322954,106.5846373
20.0513937,106.1770591
10.2766192,106.0590251
15.9585699,108.5052438
11.1695723,106.1253722
14.3878361,108.0416429
21.9947471,103.9014005
20.6552511,104.9806792
10.4260193,106.7155337
12.2446739,109.1133577
22.1804296,105.00441
20.9346256,104.9268592
21.373289,106.0845131
10.908813,107.4004246
21.8443469,106.9356025
11.0131153,106.6457052
17.5079464,106.5912156
11.4084936,106.0032929
21.3611874,103.0923923
20.8944029,106.4501416
20.114935,106.0142778
10.9204632,107.0531101
10.727123,106.9059865
18.6673826,105.6439199
21.363325,105.3165521
21.4435357,106.0362777
20.1492003,106.1905284
22.5901075,104.6744899
13.9390134,109.0723843
13.7455658,109.1638168
13.8255267,109.1480102
18.6153622,105.4390761
9.467193,105.7275452
21.5716894,104.5825535
21.090966,106.459955
10.2216766,104.9509762
21.1948204,106.3912059
15.2566036,108.7620883
16.4648597,107.5933382
9.8295512,105.2625552
20.6968219,106.4994052
18.5819174,105.6490236
21.3071199,106.0455416
20.4883223,106.472092
15.8655424,108.3891244
21.265984,106.3983178
