latitude,longitude
21.0494603,106.4628437
20.9941269,105.8655154
16.8159159,107.193307
22.4892235,104.3044192
21.6873345,106.0404729
10.646301,107.7271967
21.3275376,105.9063301
20.9688771,105.8616655
21.9412455,106.691848
10.0959845,106.0386683
9.9692403,106.5779816
21.8666515,104.4456294
20.7545864,106.2071487
21.4729128,106.2036307
20.6812604,106.5306808
20.8894083,106.2451422
9.9561121,106.0590374
18.681053,105.4509007
11.6706743,106.6102502
9.4628968,106.0116902
9.9896947,106.2628059
15.5672731,108.4470974
11.0947735,106.2350634
13.4938229,108.3953458
10.9397598,106.5493483
21.7783013,107.133801
21.0243889,105.8880933
21.2653876,104.9034474
20.8341899,105.8027997
10.9924462,107.9809123
19.9109158,105.5294672
20.472325,106.2103494
12.0785397,109.1406884
20.3583293,105.650723
10.7512986,106.7193998
16.4916086,107.583509
10.8063251,106.7290933
21.7719207,106.9079278
9.2948213,105.6738532
13.9682646,108.5710239
20.4622478,105.8971576
21.3804546,106.0911043
10.6308378,106.4576536
10.8733779,107.4982662
21.5182669,105.8500656
20.7870003,105.7205938
21.2739722,106.4177678
20.8417744,106.6654889
21.4701391,105.2755854
21.7304805,105.9865719
10.7220014,105.9759739
21.3486761,105.2537716
21.0433185,105.8004946
10.6824318,106.2455603
13.8965743,108.0519184
10.8391559,106.7820499
10.8741769,106.992843
20.6016605,106.0449204
21.4212086,106.5273043
21.3208805,105.9248154
11.0171651,107.0626366
18.6992044,105.525277
13.8270971,107.9847653
20.5799176,106.2698185
11.7068555,107.2202955
14.5837798,109.0438718
10.7937475,106.644755
21.1810154,105.4360995
21.6052381,105.2877693
18.8598184,105.6552507
9.9181811,106.3069366
22.2675316,105.0697929
13.164212,109.1319517
11.7355206,108.3859547
15.0297812,108.7774547
21.6909533,104.912213
10.9945407,106.5176412
10.1492721,104.0340259
11.3514646,107.3695511
21.3595418,105.8616132
10.5255313,106.7302177
21.3006812,103.8698805
10.882327,107.9530522
13.9143061,109.2386538
18.4165519,105.4626821
21.2009571,105.2147153
10.9897856,106.9719189
10.7059449,106.6014174
20.9352215,106.1268544
20.3569755,105.9540014
21.3450578,105.9051977
21.8027785,106.2633947
22.0149233,105.8936159
21.4561574,105.8521795
18.2628973,106.1065824
21.4000308,105.2566942
21.3811314,105.0108439
21.4094479,106.4377906
8.857382,104.8194723
11.956859,107.8554332
20.8860917,105.6021309
9.4683507,105.8962368
21.1797099,105.3796832
19.4379836,105.793137
15.0383448,108.8676448
10.4101677,106.7697233
22.2440147,103.4825903
10.5037649,105.8450431
18.2125033,105.7001512
10.7973481,107.3255159
21.019287,107.092853
10.9593838,106.5387948
21.4623212,106.243266
21.7113341,105.7715507
21.3747481,106.4911836
11.0057306,106.8689408
21.4561292,106.2431332
21.5623016,105.6598695
20.7289352,106.6308374
17.2377661,106.7609042
21.0873055,105.6731772
13.9832085,109.1346002
20.2286182,106.24922
10.9278557,106.8086126
22.2364494,104.1749838
21.6391659,105.0749741
