latitude,longitude
21.3235544,106.8224179
18.8859925,105.3605019
21.4928948,105.5377213
21.3863432,105.2551582
20.5198188,105.4565661
21.0872079,106.3967139
20.9709572,105.8192745
21.443642,106.2210184
21.3700105,103.0219102
20.2109279,105.4034116
21.5489846,105.8793037
20.242997,105.7262766
18.6973391,105.4205413
11.0612167,106.3411754
21.0288886,106.202939
10.683172,106.1781981
10.3587774,105.379651
10.6303778,107.2461426
17.2750794,106.6581891
21.01937,106.0356233
18.4420617,105.4916544
11.0363942,106.5550353
21.2911238,106.2996286
21.572091,105.7941744
21.2826923,105.8698294
21.2374437,105.5313446
20.6049126,106.4923681
21.0469383,106.6943545
19.9074593,105.5310051
19.7790449,105.4657521
20.2612944,105.77543
9.7774198,105.9526087
11.9820668,106.8053202
21.9831734,106.7469225
22.0917868,105.1908946
21.2306383,104.9339738
19.2150285,105.5249086
18.6586043,105.6516223
10.9116219,106.5981692
20.676117,105.9384419
11.2960664,106.0352741
21.021998,105.7408722
21.0465678,106.2922995
19.7376617,105.6531751
12.5327274,109.0165485
14.0197871,108.7175312
20.1963208,106.1116622
10.3997248,106.1328059
10.3309918,105.3554822
21.1285863,105.5022119
14.5517196,109.0178198
10.3629099,105.9832869
19.9429619,105.857331
13.5249552,107.8714963
20.1814326,106.2697616
12.4946943,108.3393037
22.8422469,104.7788751
20.8353083,105.0546493
20.6618944,106.5752645
20.2816067,106.3433915
9.3203947,105.3379
20.9554851,105.8149038
10.978362,107.2474998
21.2898592,105.7100697
20.2755239,106.3916057
9.9412449,105.1340184
15.8884956,108.1191755
21.3883182,105.3337786
12.0801712,107.7596746
21.5820792,106.1481455
9.6886833,105.9569547
21.4052189,105.5537009
20.782156,106.68309
11.469438,106.6745813
20.3951504,106.3770817
19.2712801,105.4908987
11.491364,108.9243177
10.8112618,106.5658768
9.6329551,106.2522174
15.8702661,107.4822559
20.4260235,106.3935681
21.4028004,105.9178054
21.6187591,106.3012922
15.8152059,108.0824662
10.9782626,106.7538245
20.9726121,106.6792537
21.9210085,103.4508142
15.9805433,108.1486573
22.0005989,106.6559015
21.393999,105.5065066
14.5861195,109.0195777
20.0770495,106.1480653
20.3514647,105.9915758
21.1814668,106.0733374
11.247119,107.5956849
21.3331308,106.0417912
21.9316621,105.5711131
10.7705463,106.8025273
11.3744319,106.1226618
20.7760288,105.7028211
20.7425452,106.3149696
20.5909462,106.0434053
14.5219196,108.2990263
20.7351545,105.9477711
10.249862,106.3285938
21.0755859,106.4200535
21.3227571,105.6121422
20.8245777,105.8370307
20.9991813,105.7928423
20.2317074,106.1203829
18.8382872,105.6869879
21.0497513,105.9745568
21.6533598,105.3629181
17.7970262,105.9777019
10.3986029,107.237756
19.6042086,104.5876725
20.7335124,106.627879
17.7551342,106.4025503
21.4896684,104.7493976
15.4411879,108.471032
18.655052,105.7396345
16.8545206,107.0966162
21.3289209,106.346586
18.9938531,105.4774859
21.5265806,107.9579077
15.1399782,108.6352573
20.9634997,106.5756534
19.5638429,104.534262
21.7724198,105.5753611
18.5005556,105.4851625
10.9741884,106.7437857
12.4322353,107.6319837
15.5334026,108.4815131
15.3845998,108.7861668
10.5117195,107.2034416
22.1904623,102.5633208
21.5143317,106.3131169
21.8651017,104.5849587
22.1667877,104.4091091
18.6599856,105.5478249
10.802913,107.0261062
13.4659347,109.0240704
20.5067449,106.5190673
10.6491455,107.2801682
20.9258511,106.390011
14.8750782,108.9290786
21.3533005,105.3232777
20.121308,105.5449397
10.857695,106.7047455
16.5872117,107.3629853
14.0723145,109.0331805
10.4499559,106.4470924
17.346872,106.7488421
21.3563544,106.3990688
21.480963,105.8593896
22.7211393,104.6889297
10.7691626,106.4060233
11.0093232,106.6711218
18.9428698,105.5528911
19.0080044,105.6079646
21.3449073,106.4541426
12.7186944,108.3321744
10.9323867,106.7887941
14.911772,107.612936
16.1245516,108.0555382
21.0203211,106.3689101
21.025742,105.8292547
16.8165291,107.1448678
20.1514632,106.1478195
13.5429844,108.1126597
20.2821604,106.3383695
11.7571586,107.2526403
20.6261093,105.658096
22.0362614,104.7646138
21.677189,105.0516947
19.90478,105.8412261
10.3917284,106.0942371
21.2209274,106.0224287
20.7201819,106.6301116
19.0255166,104.9612791
21.2184627,106.6034947
10.4247407,106.7304541
22.6649771,104.9781686
21.2986252,106.4179772
10.7789736,106.637281
21.3970666,105.874536
11.5521339,106.9327284
22.0154493,105.3332858
12.0122713,106.7620441
12.7049722,109.1850075
10.8112469,106.6954833
21.9214987,106.837903
11.0562644,107.029569
20.4982824,105.3796274
11.5900894,108.0775282
20.536788,105.3318299
21.837135,106.8108563
22.3520132,103.1812763
21.4828349,105.0649079
11.0423439,106.8522978
15.1923471,108.8441459
21.0325362,107.0513754
21.4151237,105.7881676
13.7955289,107.9346591
10.9443578,106.5442018
22.0362887,105.1658086
21.0858405,105.820901
20.9946868,105.8750928
20.9008386,106.0946622
21.3380127,105.4415296
10.8752668,106.4214653
12.476512,107.8880273
20.5859587,105.8634236
22.2052994,105.2474423
18.0867928,106.1703541
19.903462,105.8574185
17.5778981,106.5309316
10.5499009,106.1109673
10.9415926,106.4532628
20.7786079,106.0774838
20.5666064,106.3307978
18.5479826,105.5317812
20.6175593,105.7920179
22.2476999,104.7173902
11.3624797,106.0704874
10.7746247,106.5738557
18.9145173,105.6230333
21.4090674,104.845774
10.3016358,106.3576983
21.4973814,106.3203111
21.5414106,105.4563238
12.1241092,109.1040182
21.5184581,105.9046666
17.5380426,106.4937086
10.7569653,106.6737578
16.7037988,107.2639417
21.8629234,105.7002159
11.2533091,107.857798
10.8255842,106.6816352
21.4833066,105.8888745
20.8963027,105.569706
21.3472008,106.2275643
18.6624243,105.6661874
22.093565,104.2547949
20.0587456,105.4425099
14.8613799,108.940993
18.1462526,105.7168476
21.1463099,105.8590677
15.5356083,108.4411472
21.8802315,105.2072898
21.2170847,105.3116081
21.2183258,105.6438446
11.1304026,106.3478482
20.1975301,106.2567484
21.600475,105.4219052
20.5708253,106.1681951
17.0678226,107.0143786
9.734319,104.8918613
21.2801584,106.2575528
9.6153785,105.0118116
13.5149051,108.3686015
11.1802188,106.2611523
14.3920128,108.7940292
11.0308578,107.1893844
21.642239,105.1226042
10.5270102,107.2036855
12.8933108,108.0104219
10.5373288,106.025983
22.4537286,105.2522984
11.3128785,106.4972243
21.9405394,105.6581012
21.4385114,106.2717999
15.1529389,108.8384105
21.561441,105.3024477
20.2752262,106.2238234
10.9832081,106.8492
10.0674368,106.6683307
19.6112807,104.999342
20.3649176,105.8062395
21.4753072,106.1752224
10.0042829,105.5404138
10.9193202,108.0571863
21.2023043,106.2340902
18.4350264,105.2490503
18.835072,105.2017811
20.6796009,106.6842782
21.7061556,105.5888994
22.0155729,105.0943445
10.8325315,107.3916712
10.4822132,106.0715294
14.1162702,108.9676005
20.0667707,106.2455072
11.6929231,106.5371495
21.5614011,105.3237256
18.7211637,105.3599757
21.6890038,105.7523748
14.425615,109.1125914
12.9984205,109.2068833
21.0390109,105.7645753
20.5001986,106.0803688
14.7566081,108.9948469
22.49619,102.230562
20.7405252,105.8645273
23.0663865,104.9984646
11.0074037,107.4367817
20.669985,106.30555
21.597175,105.0245695
17.2348253,106.7938704
19.3573533,104.2665732
10.3727834,106.4737936
