latitude,longitude
10.900574,106.8029197
10.7731551,107.3445126
16.7111522,107.1618356
10.2858823,104.6442135
21.800695,107.0604442
15.878408,108.3448979
20.3710059,106.51255
11.6110184,109.0369418
21.5585024,106.1540624
9.1296903,105.2031278
10.783582,106.694946
21.4632572,105.010622
11.584678,109.1337082
21.8560182,103.3591241
10.2037681,106.6556369
21.3484354,106.9501126
13.4470174,108.1208713
10.7343866,106.6671807
11.0411039,108.1261204
18.343504,105.8893483
14.512618,107.9966153
19.0525487,105.6235775
19.9310064,105.5181352
21.3684838,105.8702355
21.4178105,105.9524703
15.8101724,108.1017217
15.153092,108.6010879
10.9280865,106.7698214
10.3350934,106.3371621
23.0276359,104.9700415
21.1810929,106.1429979
20.7469288,106.6960149
15.4574527,108.4937703
18.0822766,105.6905217
13.7666054,109.1993983
11.7590378,108.1927559
22.3446926,104.7617331
18.3065034,105.9188951
21.655652,105.3783005
19.9322695,105.7070112
18.1899203,106.1054769
10.3726443,106.3240877
11.1908589,106.3292182
21.5285907,104.751935
20.696832,105.7584864
21.4595612,107.6961045
10.844063,106.6346302
10.7626283,106.7049417
21.181822,105.3761253
11.0268351,106.3438287
20.8446367,104.5402187
11.4477486,107.8592167
10.9168682,106.7902033
10.9969367,105.739633
13.5228044,108.3361267
16.3947742,107.6399767
19.9752045,106.0747603
20.9221851,106.6658729
16.0721534,108.1663468
14.2599392,108.0906335
20.7943805,106.4687298
10.2343047,106.4126994
11.4133331,106.077763
21.2680186,106.1167328
21.6748423,105.7287287
16.0456938,108.2191475
19.1488486,105.6744419
9.9369331,106.136584
21.3110431,103.9405896
10.7231887,106.6640711
10.3378528,106.0348248
19.9205508,105.9220143
20.9201907,106.1055564
20.6648435,105.7022961
22.8105503,105.8507502
21.4896285,105.0261694
21.5212126,106.6258644
20.4900145,106.2000503
15.5876552,108.4645486
10.0199043,105.1925301
13.7869794,109.2007568
21.0379957,106.4439432
20.8329276,106.3027938
18.4242702,105.4046023
21.1180391,106.2999371
12.3093072,109.1815703
20.8651346,104.6011385
20.9977559,106.6140337
21.5450374,105.853415
20.4055181,106.4063971
14.2939117,107.9035887
21.8362583,106.4822299
14.3560155,107.979885
15.9879135,108.2351826
20.4660819,106.1528923
10.2530005,103.9982893
10.697438,107.7820198
10.7814085,106.5673107
10.9847874,107.9588485
20.8072118,105.6780934
13.9291131,109.1221681
20.894321,106.5146519
20.9550774,106.5171853
15.8872229,108.2255519
21.0168735,107.2850226
