latitude,longitude
22.8487558,105.4693676
20.8574898,106.6772293
17.1663324,106.8362542
22.3251647,104.1681308
22.081099,106.0871413
21.7827684,105.2503922
21.1913417,105.8191109
13.6695173,108.0906901
20.9533427,106.2520866
15.6027819,108.3782762
11.1963285,107.3668541
21.104715,106.0389415
10.15974,106.7071742
18.6917737,105.7081398
21.1160137,106.4880846
20.8441034,106.6238809
9.3045833,105.7056387
20.4905672,106.5711084
11.9707561,106.8171827
21.9088373,105.0070129
20.9654079,105.8743608
20.2278364,105.4044697
21.2201885,105.3173567
20.7355107,106.534346
21.3919083,103.0113825
18.4612907,105.9154881
21.2686185,106.4774322
10.4737371,105.9400235
20.9482831,105.5542179
18.9351097,105.1527991
21.7929114,105.5476204
19.5427113,105.7942825
21.6783478,104.9171866
21.93281,105.0088175
10.8021526,106.7436642
21.3175498,106.0184138
9.893823,106.0581207
9.7727803,106.125577
19.0591521,105.0341045
16.0424909,108.2399405
20.6850194,105.1883599
22.9199281,105.5430488
22.3035819,106.4815977
18.0811829,106.4232067
20.7657338,106.051591
9.4133039,105.9295665
20.9972618,106.673122
20.991016,106.4952448
11.5143749,106.9248504
11.0010828,106.7426607
13.9442257,109.067192
15.8009646,108.2616906
21.4083367,103.0286063
21.1433242,105.8334017
20.9557338,104.3116296
16.0675525,108.0711903
21.252602,106.1367354
19.9485967,105.6602445
21.2545893,106.4112581
11.3424674,106.1155941
21.688147,105.1406622
10.9144787,107.9783177
20.6205548,106.6070981
20.5825817,106.1880003
21.7096609,106.9998272
19.939429,105.9542991
10.6613335,106.6430747
21.839484,104.1070394
13.5858551,108.1055559
10.2110485,104.015741
18.7512819,105.73232
21.548545,105.8530978
10.0068259,105.0798697
21.9352557,103.8778004
15.0123456,108.5469303
21.3784224,106.7407926
11.3024939,107.5211705
10.640231,107.0898244
16.766325,107.2815328
21.0646257,105.5678118
12.6228753,108.0759318
18.6959795,105.6704521
19.9479482,105.6648913
21.08591,106.9214085
21.3300323,103.0277953
20.8339147,106.6102901
10.837085,106.9370972
21.1638474,106.0328405
11.0136716,107.0542483
20.9340029,105.9382463
10.4633126,106.3569782
21.8176337,102.9390912
14.3446832,107.9189015
22.3833996,104.2565082
17.9938052,105.8615032
20.7021657,106.7214126
10.9002625,106.8156803
10.9637767,106.9234845
21.0249304,106.4908259
15.5608669,108.304628
10.409648,106.6005349
20.8571214,105.7345046
10.7483189,105.9433881
20.9385574,106.6630451
10.860347,107.0628217
21.5134597,105.040888
10.3016255,106.1110782
21.3511559,105.9426715
10.3537811,106.2713999
10.8078805,106.6743552
21.6715197,106.9262597
21.5058749,106.2328711
11.311954,106.0637672
21.3977559,105.2706072
18.6419369,105.629663
21.5240183,105.3589052
21.5697076,104.7223207
16.1875669,107.7236563
21.407826,106.1134592
9.383162,105.7884838
20.939954,106.7956536
10.3451113,106.3018902
20.7853723,106.6234955
20.8168372,106.2871067
20.3522816,105.91197
20.6541568,105.7361341
22.3210546,104.6750253
21.4284548,105.7727811
10.9239254,106.6903815
22.7400737,103.3004576
21.8269677,105.2271393
18.5148173,105.6252806
21.2626533,105.309967
11.0944183,108.1022856
12.7723366,108.4397726
22.5704163,104.7781682
18.6435004,105.7589342
11.0296494,107.1542662
11.0414655,106.6418993
20.6803824,106.1955213
20.1765762,105.9895139
21.0161514,106.385049
15.3662496,108.7297958
11.0272537,106.6535273
10.7676838,106.5005141
10.7637891,106.7462298
21.1192773,103.6547828
21.5441318,106.3742208
10.3827795,106.7405878
14.1597118,107.8769606
20.873025,106.4301704
18.6681037,105.5400391
10.7918599,106.7109148
21.564735,106.0321453
22.4038597,104.8557459
20.9958127,105.87522
17.4523333,106.6507605
21.4375266,105.8541553
20.8709417,106.5328916
20.2425962,105.9581823
12.694487,108.1242818
21.7698638,105.1326228
21.422325,105.1680529
17.4033442,106.6362022
21.403145,105.34933
14.0164515,108.0276203
21.1132413,105.4742358
21.3996239,106.6305354
15.8313011,108.1601804
21.2700345,106.2981085
13.8641182,107.988326
18.1204663,105.7759313
10.9647708,106.7551374
18.8746104,105.3098251
15.810072,108.2991623
21.0034656,105.8754314
17.6854477,106.4520844
13.8174685,108.2257578
21.0507161,106.1681981
22.007741,105.2281048
21.2877574,106.3938479
10.8108844,106.5600796
13.9864933,108.1992166
10.9026858,105.5812208
10.7983641,106.7395982
13.5420416,108.2040986
22.6308998,104.179211
22.9299382,105.8591375
21.2162715,106.7768133
15.6765009,108.1878796
9.9924244,105.0975296
20.5822829,106.1540011
21.5969231,105.2345274
21.4037731,105.8808734
20.7857745,106.2349921
21.972437,103.3687735
10.4364365,106.0610098
10.8931129,107.2793819
13.0022373,108.2638757
10.1195813,105.2927026
20.1090003,106.2428013
9.7973293,106.2618239
21.5684495,105.603269
11.4019792,105.8933013
10.9970302,106.7865877
10.6103729,106.5388856
11.0620808,106.8359675
20.6428642,106.5568867
10.7395268,106.9239365
20.2719276,106.3566313
21.8361116,105.309117
20.8661856,105.973865
20.7518475,106.7343611
21.8698066,103.9246586
13.8293565,107.7629882
13.1817765,108.685424
10.7589933,106.5905946
18.24511,105.9694916
10.8656094,106.4884933
15.2271446,108.7850896
20.2448789,106.2096722
21.5384522,105.2846834
11.827209,108.7217044
20.5424914,105.981868
18.6138635,105.4316013
10.885248,107.2234042
21.3649253,107.564012
21.4488216,104.8813878
10.9620348,106.945805
20.8726503,106.6144757
10.2341654,106.5903257
21.3759908,105.7867643
20.8679772,106.7032306
21.4832072,107.4606765
20.4982441,106.3951374
20.9913581,105.8294088
11.5478742,107.8071202
14.6239495,109.0078336
10.7855808,106.5989512
21.5178805,103.0114193
21.630701,103.9735405
10.2867588,105.6182466
20.9481144,106.0699335
21.3138463,106.1236177
11.2328443,107.6661819
21.872292,103.4393619
21.3499857,106.2185685
11.9297943,108.4335544
21.5448406,105.852508
10.6364027,106.7964796
12.0162618,107.0723776
21.2542325,106.4095203
21.4189217,106.5199976
21.4276083,105.1664972
20.0009611,105.9607582
22.24558,104.7438602
20.6048022,105.8353275
20.6140246,106.4094409
21.5927407,106.3904985
14.6797127,108.9213508
21.0752559,105.9072144
10.3805544,106.1287198
21.7550076,106.847268
10.3554054,106.5719788
12.7121285,108.0709273
10.4115711,107.2114094
21.7414244,106.5445787
22.7928532,106.1349497
19.5533668,105.7873796
20.5332883,106.3645494
10.8031035,106.7403526
17.6981264,106.4423932
10.2978467,106.4010738
21.1143586,105.8050843
21.1433817,105.2943581
11.5492138,106.0322045
21.3530407,106.8160518
14.0321281,107.8768532
11.8857191,108.3043976
10.1075721,105.1502778
21.3096138,106.3390772
9.2945169,105.2046839
10.0345807,105.8051218
21.1705328,107.4506109
20.9208958,105.4381673
9.8520661,105.3535813
20.5417817,104.7192999
20.923804,105.8957309
12.5105969,107.9846406
19.8700707,105.767029
11.9980306,107.7735306
9.9370296,105.1379089
10.8238812,106.4290494
18.3589455,105.8674282
22.4962421,103.9035067
21.1669929,105.4931702
21.5224995,105.1238823
9.3320615,105.1524217
15.9566457,108.2641767
14.1258646,108.2035833
20.6337665,105.5637307
20.6921582,106.4696243
11.0682065,107.300112
20.3761439,106.2260134
22.3336382,104.4380072
20.8551376,106.7228864
19.7842632,105.00844
21.3595218,106.3811423
23.2283467,105.0970439
13.7650766,109.2128739
21.0806579,105.5569935
18.605585,105.6847357
18.6179029,105.6381562
20.7259682,106.6065095
10.8535604,108.0434015
13.9479771,109.1703779
23.0329671,105.3302321
21.3571781,106.877884
10.8107138,106.7923574
19.0303538,105.5786333
10.4036472,106.2695299
13.9036055,109.200594
18.7144963,105.3091557
21.1481492,107.461862
21.6430374,105.9124705
13.359492,107.7164452
20.2505887,106.4071417
20.6467724,106.318641
10.0122484,105.1526692
14.0987119,107.9730807
21.3616101,105.2073038
10.8186471,106.2236206
20.6565423,105.1833098
21.0096887,105.9362418
18.1134958,106.2152008
11.6152625,108.8882795
18.3848224,105.8799165
22.1338297,105.2291496
21.3813575,106.3958823
17.3736751,106.66987
13.9066647,108.9160752
18.7821528,105.7029236
21.1084659,106.0001821
13.9680161,108.0611437
22.9849417,104.9498948
21.6899552,104.1913245
11.3930484,106.2403588
21.8440624,106.2630695
9.9345079,105.1357189
10.5798579,106.4062604
11.1840187,108.612432
21.284394,104.0616967
10.6195069,106.5625615
21.4493718,107.9805794
21.2531744,106.5797478
20.7438334,105.6919874
13.97158,109.248476
10.0511322,105.1282597
21.3222823,106.3549304
20.8905851,105.7245242
20.0353149,105.4587185
21.4189354,106.5888445
20.7393494,106.1813802
10.9760369,107.1462035
9.0450978,104.8424851
9.7540215,105.0046101
21.1067802,105.4310546
21.912726,104.6552301
9.2280338,105.0791364
20.9269359,105.7798582
20.86876,106.030642
17.7734881,106.0116525
20.9949748,106.3288437
14.0871822,108.6358246
22.1236585,105.2769051
11.5212614,106.8679737
20.9457883,105.9323863
21.7622095,105.2977015
13.8848209,109.162286
9.7487103,105.8431231
9.7485242,105.1364241
22.0687422,106.4337161
10.5616502,106.3981703
21.6722425,105.205282
10.6732234,107.087498
21.1859183,106.1200686
22.3152459,103.8995484
18.6573139,105.6848408
20.209719,105.5915923
12.8085085,107.8190762
12.0113028,109.2156878
10.7409747,106.6295
10.6756494,106.7973125
11.1875472,106.0881444
19.0370461,105.5567479
15.9531458,108.2753449
11.4908888,106.8851611
10.9455945,108.0705467
10.9162638,106.215378
15.5723447,108.3034292
21.8481018,106.2950702
15.5539424,108.3915666
19.0006233,105.1502484
16.052902,108.1810388
11.2921776,106.0861047
10.4146026,106.7746751
18.3301512,105.953415
10.8002696,106.6948927
12.3388293,109.1858102
20.9218616,105.2849717
17.8667595,106.425797
17.7956404,106.4321813
21.4494831,105.9971046
10.8033914,106.6239955
22.7447205,104.9034315
18.6445687,105.4178952
10.8224619,106.8094636
19.1294335,104.7973435
19.1139236,105.681648
21.4327642,106.1263847
21.3350827,106.6586664
20.3491904,105.8444619
11.6857768,108.1902848
21.3888002,105.2072078
15.3046603,108.7454331
11.7761995,106.7427772
20.7469687,104.6177441
14.0486832,108.5578273
14.083197,108.9997071
10.7355694,106.640532
10.8784833,106.8584964
21.3671505,106.1124989
22.6659804,105.7577718
19.6124355,105.8175844
22.3678353,104.8843302
21.289488,105.6093412
11.0013785,107.029227
15.8317747,108.4059137
11.3196145,106.0809613
15.1513117,108.8610497
18.8637232,105.4835363
16.4811752,107.5608459
21.1863825,105.140807
20.994453,105.5491102
13.8325957,107.8487507
10.2321589,105.9353083
21.4159902,103.7640157
18.8392373,105.2674502
21.0880838,104.7059458
21.0111361,105.9880067
10.8303608,106.6787148
13.9652107,108.9895704
18.9725529,105.4387032
16.1177081,108.1305369
10.77981,107.2488748
10.7196565,107.7216058
14.3795082,107.9832727
13.0899799,107.874772
13.7870888,109.1110611
21.6365914,105.8546771
22.0829742,105.2912497
20.8713914,106.5834804
21.0918191,105.7017634
10.8414616,107.3313242
17.1695241,106.9155402
10.1847001,106.6896044
20.9609161,107.0011161
13.3517888,109.2400856
10.5650551,106.6512985
13.801542,107.8475504
15.6270626,108.4627578
10.791674,106.5635687
14.9545422,108.8538976
11.5355159,107.8294288
11.1841462,106.1105366
14.4207375,108.9498027
15.1259137,108.7075474
19.0813603,104.9185451
20.0830678,106.117236
14.0223198,108.2023108
20.8278895,106.6929494
18.9170946,105.4336225
10.9173808,106.4290286
10.6798225,106.60629
21.530094,106.2411283
17.7932732,105.8695364
12.7812068,108.5413271
21.4034172,103.2411714
