latitude,longitude
21.974333,106.6741274
21.8189275,105.3704229
21.4673443,106.1846805
16.7593784,107.1441054
9.920617,106.0449158
11.7970187,106.6006261
11.3698223,105.960179
21.3045198,106.1341846
10.2793728,106.5466735
10.9461808,106.8544905
19.2670344,105.6702048
20.5255097,106.0661235
21.4464612,105.5688745
21.5114971,105.184755
10.8129142,106.781688
19.106221,105.6166781
21.0874056,105.4468739
22.1895579,105.8856538
22.3073789,104.9108777
21.100152,106.7926763
10.9017927,106.6533476
22.3441158,106.5170699
20.4720341,106.3197098
21.3306486,106.2683849
21.3693009,105.4988044
14.5143727,109.0514235
21.2142649,104.0285271
20.9711697,105.7660312
22.3469584,103.590574
20.343114,106.5380046
21.1389401,106.239626
18.4557217,105.8977066
21.5107797,105.047155
10.0556193,105.7838103
18.6964276,105.6709362
10.6993482,106.6235897
21.3091352,103.9407653
21.8497673,106.7289121
10.8122134,106.6560499
21.4123233,105.8418466
21.2752078,104.6548873
20.5702018,105.9540647
21.3502566,105.8945131
10.2063551,106.2372753
20.6499476,106.1402071
21.4559819,105.8913763
19.9536774,105.6070704
10.2849121,106.4542505
10.7847981,106.6050279
21.725614,105.2500136
11.3805103,106.8408779
21.5236217,104.7938901
21.3188811,105.3483883
11.6348206,107.9483932
17.2359797,106.696729
21.6903623,105.9259756
10.9506162,108.1024081
9.7695072,105.4503903
20.1797109,105.6706236
11.7303714,108.3322976
21.4078772,105.0886273
22.1610267,104.7568408
21.2309263,105.5547973
11.2488854,107.301117
21.2175932,103.9390621
11.9762585,109.0651761
20.8636642,106.2033088
22.1278971,104.6640089
13.8197921,109.186918
13.8080738,109.1634919
11.4988824,106.5544628
21.6875371,105.6446635
10.0322977,106.6424954
20.6057847,105.6485289
22.1917388,104.77661
21.5048212,105.7462889
22.4083943,104.1571558
10.8140373,106.5851003
10.2962382,106.2655833
20.0497759,106.0888445
10.7690656,106.7004624
23.0385573,104.9847977
10.7940336,106.5581981
20.8641964,106.6654299
21.2526146,106.0773698
21.2729014,105.5292016
20.6461942,106.5239015
19.7491937,105.8797985
13.9161486,109.0977354
21.5720099,106.1011371
17.579082,106.4836416
10.3103131,106.1242229
12.81456,108.5273857
19.5861996,105.0071096
20.7315797,106.5632678
21.7042254,105.2865013
20.15802,106.2764329
12.5138438,107.6779781
9.9592875,106.5458903
18.310679,105.9112531
21.6400307,104.509397
20.5939874,106.4284624
11.7219386,106.2079145
10.3352933,106.5919545
18.8785886,105.3326279
20.9933023,106.5132026
21.391106,105.7894989
10.5503719,106.5053702
20.9254924,106.7862676
10.7643836,105.2773615
16.3730874,107.6802367
18.7359593,105.7183796
12.465394,108.5841639
19.6236088,105.6853759
21.1299623,103.9772513
21.9308431,105.4817051
8.9846217,105.0017564
14.4908879,108.9083855
14.8255067,108.9008027
12.2696851,109.0524485
21.3093965,106.4218652
20.262936,106.2970979
9.9683524,105.4793723
10.8131183,106.8339731
21.4510615,106.05229
20.8282535,106.5254256
9.4061123,104.9737
21.2115358,105.0220931
21.11169,105.2778733
21.0012928,105.7031005
20.9064684,105.7332574
16.7130773,107.0653423
20.9779914,105.7972467
10.9985428,106.6623759
13.8981066,109.0078953
19.1028727,105.6514245
21.2961994,104.8768441
9.7911983,106.5068582
11.6462916,107.7180049
21.4860357,106.0082511
21.1241985,105.7075125
21.5691663,105.4763715
22.665641,106.2496578
21.1584235,106.2265052
12.9860626,108.9064736
13.6387145,108.4038967
20.8560235,106.6855576
22.332437,103.5466968
21.2562841,105.201425
14.1452127,108.127444
11.0168763,106.8322538
18.6239145,105.6803675
19.8568633,105.9411306
20.921349,105.8614549
17.7548446,106.295486
20.7238849,106.1049954
10.2437804,106.2494915
10.6763286,106.8700184
18.6934379,105.6591702
15.8843985,108.3802353
21.0639562,105.8712777
10.3601432,105.4827111
20.6972986,106.3785456
21.1616626,105.7840383
10.284402,106.0246459
10.9848839,107.1531331
15.9019653,108.3548874
21.0968848,105.980553
15.2086814,108.9157239
21.1967477,106.2222736
21.5057053,105.7005411
21.9494611,106.4408337
14.0285377,109.2435086
20.8849441,105.990932
11.2526393,108.6390454
21.5584801,105.8480366
15.1242623,108.7879451
13.9179549,108.9359155
10.9073342,106.7497784
23.0160447,105.4616918
21.2711293,106.5391861
